brand_raw,raw_text,url,size_hint_inch,price_hint_eur,platform,country,scraped_at
TCL,TCL TV QLED TCL 85P89K 144Hz 2025-85 pouces (215cm),https://www.boulanger.com/ref/1218990,85.0,1264.95,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL Mini LED Pro 85C79K 2025,https://www.boulanger.com/ref/1221047,,1550.79,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL MiniLED 85C89B 2024,https://www.boulanger.com/ref/1204792,,2076.29,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL 85C9K 2025-85 pouces (215cm),https://www.boulanger.com/ref/1221065,85.0,2089.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL SQD 75C89L 2026 - 75 pouces ( 189 cm ),https://www.boulanger.com/ref/1238871,75.0,2280.88,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL 85X11K 2025-85 pouces (215cm),https://www.boulanger.com/ref/1211415,85.0,2999.99,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL 98X11K 2025-98 pouces (248cm),https://www.boulanger.com/ref/1211417,98.0,4573.99,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL 115C7K 2025-115 pouces (291cm),https://www.boulanger.com/ref/1221056,115.0,7190.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,TV OLED LG 55C5 2025 (139cm),https://www.boulanger.com/ref/1220721,55,1199.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,TV OLED LG 65C5 2025 (164cm),https://www.boulanger.com/ref/1220722,65,1598.4,Boulanger,FR,2026-06-19T16:15:03Z
LG,"LG TV OLED LG 77C5 (2025) 77"" (195 cm) - Expérience Gaming, 120Hz, Smart TV",https://www.boulanger.com/ref/1220723,77.0,2099.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,TV OLED LG 65G5 2025 (164cm),https://www.boulanger.com/ref/1220582,65,1598.4,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 77G5 2025 (195cm),https://www.boulanger.com/ref/1220583,77,2799.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 48C5 2025 (121cm),https://www.boulanger.com/ref/1220720,48,1049.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 55G5 2025 (139cm),https://www.boulanger.com/ref/1220581,55,1699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 77G6 2026 ( 195 cm ),https://www.boulanger.com/ref/1239938,77,4599.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG StanbyME 2 (68cm),https://www.boulanger.com/ref/1227662,27,899.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,TV LED LG 75QNED86A 2025-75 pouces (189cm),https://www.boulanger.com/ref/1220688,75.0,1199.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 50QNED86A 2025 (126cm),https://www.boulanger.com/ref/1220650,50,549.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 83C5 2025 (210cm),https://www.boulanger.com/ref/1220724,83,2999.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,TV LED LG 55QNED86A 2025 (139cm),https://www.boulanger.com/ref/1220712,55,599.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,TV LED LG 65QNED86A 2025 (164cm),https://www.boulanger.com/ref/1220715,65,749.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,Exclusivité internet  LG TV LED LG 27LB70006LA (69cm),https://www.boulanger.com/ref/1240874,27,199.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 55G6 2026 ( 139 cm ),https://www.boulanger.com/ref/1239930,55,2399.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 55C6 2026 ( 139 cm ),https://www.boulanger.com/ref/1239897,55,1999.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 48G6 2026 (121 cm),https://www.boulanger.com/ref/1239896,48,1899.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 24LB70006LA (60cm),https://www.boulanger.com/ref/1240873,24,179.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 24TQ510S-24 pouces (60cm),https://www.boulanger.com/ref/1178520,24.0,212.4,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV RGB LG 55MRGB86B6 (139cm),https://www.boulanger.com/ref/1240876,55,999.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 55QNED86B 2026 (139cm),https://www.boulanger.com/ref/1239859,55,1099.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 50QNED71B 2026,https://www.boulanger.com/ref/1239789,,599.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 43QNED86A 2025 (108cm),https://www.boulanger.com/ref/1220648,43,549.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 50QNED84A 2025 (126cm),https://www.boulanger.com/ref/1220649,50,429.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 43NU850B6 2026 (108cm),https://www.boulanger.com/ref/1239785,43,449.99,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 43QNED71B 2026 (108cm),https://www.boulanger.com/ref/1239786,43,499.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 50NU850B6 2026,https://www.boulanger.com/ref/1239788,,499.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 55NU850B6 2026,https://www.boulanger.com/ref/1239841,,549.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 55QNED71B 2026,https://www.boulanger.com/ref/1239843,,699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 65NU850B6 2026 (164cm),https://www.boulanger.com/ref/1239871,65,699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 43QNED86B 2026 (108cm),https://www.boulanger.com/ref/1239787,43,699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV RGB LG 50MRGB86B6,https://www.boulanger.com/ref/1240875,,849.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 50QNED86B 2026,https://www.boulanger.com/ref/1239790,,849.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG OLED55C2 2022 Reconditionné,https://www.boulanger.com/ref/1236064?offer=4e505358-db0f-4b5f-9e1c-9ca259a8c79f,,1990.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 65QNED71B 2026 (164cm),https://www.boulanger.com/ref/1239872,65,899.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG OLED55C2 2022 Reconditionné,https://www.boulanger.com/ref/1231844?offer=b3750896-ffbd-4327-abeb-a2bcc7041f20,,1990.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 65B5 2025 (164cm),https://www.boulanger.com/ref/1220751,65,1299.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG OLED77C2 2022 Reconditionné,https://www.boulanger.com/ref/1241914?offer=b8d3da06-e023-4533-beab-de4fd4b5e12e,,2390.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 55B5 2025 (139cm),https://www.boulanger.com/ref/1220750,55,1299.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 42C6 2026 (106 cm),https://www.boulanger.com/ref/1239829,42,1399.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 75QNED86B 2026 (189cm),https://www.boulanger.com/ref/1239875,74,1699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 48C6 2026 ( 121 cm ),https://www.boulanger.com/ref/1239830,48,1699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,"LG TV RGB LG 75MRGB86B6 75"" (189 cm) 4K UHD - 120Hz, Smart TV",https://www.boulanger.com/ref/1240878,75.0,1799.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG OLED65G4 Reconditionné,https://www.boulanger.com/ref/1234227?offer=0fbc047d-d729-4597-81a2-a9e16527bfb5,,1999.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 86QNED86B 2026 (215cm),https://www.boulanger.com/ref/1239877,85,2099.0,Boulanger,FR,2026-06-19T16:15:03Z
