RunId,HeadSha,LogLine,LogTimestampUTC,Date,Time,Brand,Product Name,Country,Platform,Price,Currency,Page Title,Status,LoggedPriceTrend,RecoveryMethod,Price_Trend
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,712,2026-08-01T07:43:00.2029177Z,2026-08-01,07:43:00,Hisense,40A4S,GB,Currys,329.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,715,2026-08-01T07:43:00.2030468Z,2026-08-01,07:43:00,Sony,65S25M2PB,GB,Currys,1099.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,718,2026-08-01T07:43:00.2032081Z,2026-08-01,07:43:00,Hisense,65UR8S,GB,Currys,1999.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,721,2026-08-01T07:43:00.2033333Z,2026-08-01,07:43:00,Hisense,55U7S,GB,Currys,1199.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,724,2026-08-01T07:43:00.2034670Z,2026-08-01,07:43:00,Samsung,32F6000,GB,Currys,199.0,GBP,Batch category snapshot,Success,涨价,github_action_log_exact_batch_pair,涨价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,727,2026-08-01T07:43:00.2036035Z,2026-08-01,07:43:00,Samsung,24F6000,GB,Currys,149.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,730,2026-08-01T07:43:00.2037390Z,2026-08-01,07:43:00,Samsung,75U8005F,GB,Currys,619.99,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,733,2026-08-01T07:43:00.2038991Z,2026-08-01,07:43:00,Hisense,32A5Q,GB,Currys,199.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,736,2026-08-01T07:43:00.2040327Z,2026-08-01,07:43:00,Hisense,43E7QPRO,GB,Currys,345.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,739,2026-08-01T07:43:00.2041867Z,2026-08-01,07:43:00,Samsung,32H5000,GB,Currys,179.0,GBP,Batch category snapshot,Success,涨价,github_action_log_exact_batch_pair,涨价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,742,2026-08-01T07:43:00.2043148Z,2026-08-01,07:43:00,LG,27LB7000,GB,Currys,179.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,745,2026-08-01T07:43:00.2044490Z,2026-08-01,07:43:00,Hisense,55A85Q,GB,Currys,799.0,GBP,Batch category snapshot,Success,降价,github_action_log_exact_batch_pair,降价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,748,2026-08-01T07:43:00.2046037Z,2026-08-01,07:43:00,TCL,43SF560,GB,Currys,178.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,751,2026-08-01T07:43:00.2047743Z,2026-08-01,07:43:00,Samsung,50U8090H,GB,Currys,329.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,754,2026-08-01T07:43:00.2049114Z,2026-08-01,07:43:00,Hisense,58A6Q,GB,Currys,319.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,757,2026-08-01T07:43:00.2050518Z,2026-08-01,07:43:00,Hisense,32A4Q,GB,Currys,149.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,760,2026-08-01T07:43:00.2052103Z,2026-08-01,07:43:00,TCL,65PF650K,GB,Currys,379.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,763,2026-08-01T07:43:00.2054031Z,2026-08-01,07:43:00,Hisense,40A4Q,GB,Currys,189.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,766,2026-08-01T07:43:00.2055354Z,2026-08-01,07:43:00,Samsung,75QN70F,GB,Currys,1099.97,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,769,2026-08-01T07:43:00.2056711Z,2026-08-01,07:43:00,TCL,55C7K,GB,Currys,699.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,772,2026-08-01T07:43:00.2058058Z,2026-08-01,07:43:00,TCL,55PF650K,GB,Currys,279.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,775,2026-08-01T07:43:00.2059338Z,2026-08-01,07:43:00,Samsung,75Q7F,GB,Currys,809.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,778,2026-08-01T07:43:00.2060544Z,2026-08-01,07:43:00,LG,77G5,GB,Currys,3279.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,781,2026-08-01T07:43:00.2062226Z,2026-08-01,07:43:00,LG,48B5,GB,Currys,649.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,784,2026-08-01T07:43:00.2063477Z,2026-08-01,07:43:00,Hisense,40A5Q,GB,Currys,249.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,787,2026-08-01T07:43:00.2064724Z,2026-08-01,07:43:00,Samsung,43U8090H,GB,Currys,279.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,790,2026-08-01T07:43:00.2065935Z,2026-08-01,07:43:00,Samsung,85Q7F,GB,Currys,999.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,793,2026-08-01T07:43:00.2071231Z,2026-08-01,07:43:00,TCL,65C6K,GB,Currys,679.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,796,2026-08-01T07:43:00.2072762Z,2026-08-01,07:43:00,TCL,75C7K,GB,Currys,1149.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,799,2026-08-01T07:43:00.2074742Z,2026-08-01,07:43:00,LG,65C6,GB,Currys,2299.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
